FAM	om3 `-d --regularized -N1`	new	1	-C -d --regularized -N1	7.261268486	1.356368292	13686042518	34	2
FAM	om3 planted, `-2d --no-infomap -c`	old	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om3_nc64_E100000_mu10_sample1.clu	6.837980937	0.100515667	927636731	12	2
FAM	om3 planted, `-2d --no-infomap -c`	new	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om3_nc64_E100000_mu10_sample1.clu	6.837980937	0.097850459	927387459	12	2
F1	overlapping om3 `-d`	old	1	-C -F -d -N1	7.97489927	0.784619708	7807340223	1	2
F1	overlapping om3 `-d`	new	1	-C -F -d -N1	6.823513368	1.990946459	21765850690	72	2
C1	overlapping om4 `-2d`	old	1	-C -2d -N1	6.861724654	1.71043125	17514264497	141	2
C1	overlapping om4 `-2d`	new	1	-C -2d -N1	6.861724654	1.700862709	17507031658	141	2
C1	overlapping om4 `-d`	old	1	-C -d -N1	7.9829318	0.727006792	7108817314	1	2
C1	overlapping om4 `-d`	new	1	-C -d -N1	6.861724654	2.223836958	23518205372	141	2
C1	overlapping om4 `-2d -c` planted	old	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om4_nc64_E100000_mu10_sample1.clu	6.856239474	0.962468333	10354312512	132	2
C1	overlapping om4 `-2d -c` planted	new	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om4_nc64_E100000_mu10_sample1.clu	6.856239474	0.97929825	10355418075	132	2
FAM	om4 `-2d --regularized -N1`	old	1	-C -2d --regularized -N1	7.556894677	0.997136	9254295254	79	2
FAM	om4 `-2d --regularized -N1`	new	1	-C -2d --regularized -N1	7.556894677	1.137393875	9266498297	79	2
FAM	om4 `-d --regularized -N1`	old	1	-C -d --regularized -N1	7.9828492	0.807871792	7352607029	1	2
FAM	om4 `-d --regularized -N1`	new	1	-C -d --regularized -N1	7.556894677	1.590931333	14954207890	79	2
FAM	om4 planted, `-2d --no-infomap -c`	old	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om4_nc64_E100000_mu10_sample1.clu	6.880650147	0.11799675	1010624857	16	2
FAM	om4 planted, `-2d --no-infomap -c`	new	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om4_nc64_E100000_mu10_sample1.clu	6.880650147	0.118275208	1008108995	16	2
F1	overlapping om4 `-d`	old	1	-C -F -d -N1	7.9829318	0.51830475	4812854347	1	2
F1	overlapping om4 `-d`	new	1	-C -F -d -N1	6.861724654	2.032019542	21233279484	141	2
C1	overlapping om5 `-2d`	old	1	-C -2d -N1	6.868127142	1.933199208	19136800352	293	2
C1	overlapping om5 `-2d`	new	1	-C -2d -N1	6.868127142	1.886298791	19126156569	293	2
C1	overlapping om5 `-d`	old	1	-C -d -N1	7.812252898	0.776903958	7224034440	66	4
C1	overlapping om5 `-d`	new	1	-C -d -N1	7.812252898	0.76261375	7211942590	66	4
C1	overlapping om5 `-2d -c` planted	old	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om5_nc64_E100000_mu10_sample1.clu	6.857778113	1.187946084	12548879214	296	2
C1	overlapping om5 `-2d -c` planted	new	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om5_nc64_E100000_mu10_sample1.clu	6.857778113	1.236256209	12544583512	296	2
FAM	om5 `-2d --regularized -N1`	old	1	-C -2d --regularized -N1	7.966995214	2.951544333	26628671101	104	2
